texteQuestion,EltCorrections,texteRep,noteObtenue,numeroQ
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),NO_ANS,0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),avec la méthode POST les informations saisies par l'utilisateur sont directement transmises  méthode GET: les champs saisis dans l'URL sont passés sous forme de paires,0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),"POST envoie les champs saisis dans l'URL sous forme de paires (nom, valeur) alors que POST envoie les champs saisis par HTTP POST",0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),Le mode post redirige directement les données entrées dans un formulaire par exemple vers le fichier.php dans lequel on veut traiter les données.,0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),"POST est utilisé pour récupérer les données rentrés dans des champs prévus à cet effet, tout comme GET, mais qui peut, lui, récupérer des données envoyées dans l'URL",0.2,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),"Dans un formulaire HTML, le mode de transmission POST permet l'envoi des champs saisis par transaction HTTP POST alors que le mode de transmission GET permet le passage des champs saisis dans l'URL sous forme de paires (nom, valeur).",0.2,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),NO_ANS,0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),le mode de transmission POST envoie des champs saisis par transaction HTTP POST,0.0,1010
"Dans un formulaire HTML, quel est l'avantage du mode de transmission POST par rapport au GET ?",GET: variables et valeurs dans l'URL => moins sécurisé et plus limité (en nombre de caractères),La méthode POST est préférée lorsqu'il y'a un nombre important de données à transmettre ou bien lorsqu'il faut envoyer des données sensibles comme des mots de passe.,1.0,1010
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>",NO_ANS,0.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","Catégorie de billet:    <select name=""categorie"">      <option value=""1"">Catégorie 1</option>      <option value=""2"">Catégorie 2</option>      <option value=""3"">Catégorie 3</option>      <option value=""4"">Catégorie 4</option>    </select>",0.8,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<menulist name = ""prix_billets"">    <option value = ""1"">Catégorie 1 </option>    <option value = ""2"">Catégorie 2 </option>    <option value = ""3"">Catégorie 3 </option>    <option value = ""4"">Catégorie 4 </option>    </select>",0.5,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>",<select>        <option>Catégorie 1</option>        <option>Catégorie 2</option>        <option>Catégorie 3</option>        <option>Catégorie 4</option>    </select>,0.2,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>",NO_ANS,0.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<form>      <ul>      <li><input type=""radio""> Catégorie 1</input></li>      <li><input type=""radio""> Catégorie 2</input></li>      <li><input type=""radio""> Catégorie 2</input></li>      </ul>    </form>",0.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name=""MaCatégorie"">      <option value=""Ca1""> Catégorie 1 </option>      <option value=""Ca2""> Catégorie 2 </option>      <option value=""Ca3""> Catégorie 3 </option>      <option value=""Ca4""> Catégorie 4</option>    </select>",0.8,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name=""prix_billets"">      <option value=""1"">Catégorie 1</option>      <option value=""2"">Catégorie 2</option>      <option value=""3"">Catégorie 3</option>      <option value=""4"">Catégorie 4</option>    </select>",1.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name=""Categorie"">      <option value=""1"">Catégorie 1</option>      <option value=""2"">Catégorie 2</option>      <option value=""3"">Catégorie 3</option>      <option value=""4"">Catégorie 4</option>    </select>",0.8,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name= ""prix_billets"">  <option value=""1"">Catégorie 1</option>  <option value=""2"">Catégorie 2</option>  <option value=""3"">Catégorie 3</option>  <option value=""4""> Catégorie 4</option>  </select>",1.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name=""prix_billets"">      <option value=""1"">Catégorie 1</option>      <option value=""2"">Catégorie 2</option>      <option value=""3"">Catégorie 2</option>      <option value=""4"">Catégorie 4</option>    </select>",1.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>","<select name=""prix_billets"">      <option value=""1"">Catégorie 1 </option>      <option value=""1"">Catégorie 2 </option>      <option value=""1"">Catégorie 3 </option>      <option value=""1"">Catégorie 4 </option>    </select>",1.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>",<ol>      <li>Catégorie 1</li>      <li>Catégorie 2</li>      <li>Catégorie 3</li>      <li>Catégorie 4</li>     </ol>,0.0,1011
"Quel code HTML permet d'afficher une liste déroulante de nom prix_billets permettant de sélectionner la catégorie de billets souhaitée: Catégorie 1, Catégorie 2, Catégorie 2, Catégorie 4 ?","<select name=""prix_billets""> <option value=""cat1"">Catégorie 1</option> <option value=""cat2"">Catégorie 2</option> <option value=""cat3"">Catégorie 3</option> <option value=""cat4"">Catégorie 4</option> </select>",<table>      <tr><th>prix_billets</th></tr>      <tr><td>Categorie 1</td></tr>      <tr><td>Categorie 2</td></tr>      <tr><td>Categorie 2</td></tr>      <tr><td>Categorie 4</td></tr>    </table>,0.0,1011
